MeanNoTarget,ModalType,Responses,factive,genre,gold_label,sentence1,sentence2,uID,restrict,SuperGLUE_split,Verb,Embedding,environment,mean.noT,sd.noT,EmbedPredID,VerbID,Context,Verb_raw,MatSubjLemma,MatSubjNum,MatSubjPer,MatTense,VerbID_w_context
-0.45454545454545503,,"3, 3, 3, 2, 3, 0, -1, 1",yes,BNC,entailment,"`` And somehow it seems to fit in with this landscape too - perhaps it 's the sense of space ... '' `` Perhaps , '' he agreed before lapsing into silence , but not before she 'd seen his face reflect the pleasure he 'd experienced at her instant recognition of what was clearly one of his favourite recordings . `` Well , we ' ve arrived ! '' She 'd been so immersed in the music letting it wash over her uplifting her that she had n't even realised that the car had turned into a short driveway to stop outside a luxurious chalet - type building set in a clearing of beech trees .",the car had turned into a short driveway to stop outside a luxurious chalet-type building set in a clearing of beech trees,BNC-1722,False,,realize,negation,negation,-0.45454545454545503,1.4396969378057598,25,20,"``And somehow it seems to fit in with this landscape too - perhaps it's the sense of space...'' ``Perhaps,'' he agreed before lapsing into silence, but not before she 'd seen his face reflect the pleasure he 'd experienced at her instant recognition of what was clearly one of his favourite recordings. ``Well, we 've arrived!''",realised,she,singular,third,past,90.0
-0.36363636363636404,,"2, 3, -3, 2, -1, 3, 3, 0, 3",yes,BNC,entailment,"`` Lucky you . Well , she 's found them some rooms in Tewkesbury , and she wants Hayley to go back . '' She did n't realise Hayley was so ill and could die .",Hayley was so ill and could die.,BNC-1724,False,,realize,negation,negation,-0.36363636363636404,1.0269106361049398,5,3,"``Lucky you. Well, she's found them some rooms in Tewkesbury, and she wants Hayley to go back.''",realise,she,singular,third,past,27.0
2.3333333333333304,,"-1, 1, 0, -1, 0, 1, 0, 0, 1",yes,BNC,neutral,"Ruth found herself in his arms , her face against his broad chest - as if she were a little girl again , in the time before she 'd known he was crazy . She had n't realized she remembered that time .",Ruth remembered that time,BNC-1725,False,,realize,negation,negation,2.3333333333333304,1.0,5,3,"Ruth found herself in his arms, her face against his broad chest - as if she were a little girl again, in the time before she 'd known he was crazy.",realized,she,singular,third,past,37.0
-0.33333333333333304,,"-2, -2, -1, -1, 3, 1, -3, -3",yes,BNC,neutral,`` Please do n't ! I 'm terribly sorry . '' I thought it was - I did n't realise it was a girl .,it was a girl,BNC-1730,False,,realize,negation,negation,-0.33333333333333304,1.80277563773199,10,8,``Please don't! I'm terribly sorry.'',realise,I,singular,first,past,19.0
0.0909090909090909,,"2, 3, 3, -2, 3, 3, 3, 2, 3",yes,BNC,entailment,"His hair was white , as my daughters reported when they went to view the body before it was given to the Odonata . Now he is known as The Man Who Changed the World , and there are statues to him everywhere . No one remembers he had a younger brother .",The Man Who Changed the World had a younger brother,BNC-1748,True,train,remember,negation,negation,0.0909090909090909,0.30151134457776396,4,2,"His hair was white, as my daughters reported when they went to view the body before it was given to the Odonata. Now he is known as The Man Who Changed the World, and there are statues to him everywhere.",remembers,one,singular,third,present,46.0
0.25,,"-3, -3, -1, -1, -2, -3, -3, -3",yes,BNC,contradiction,"Oh , I did , I did ! I was lucky . I would have liked brothers and sisters but I do n't remember that I was ever lonely .",she was ever lonely,BNC-1750,True,train,remember,negation,negation,0.25,1.21543108701099,14,11,"Oh, I did, I did! I was lucky.",remember,I,singular,first,present,23.0
-0.36363636363636404,,"0, 0, 2, -3, 0, 1, 3, 0, -3",no,BNC,neutral,"But even as he spoke he doubted if Excepcionales Chicas would , when the plain Excepcionales was a stand - by , his favourite being Albeans or Invincibles . She turned and faced him again and on a high note she said , `` We have a few Dominicoes . '' She did not say it was a sample of five .",the few Dominicoes were a sample of five,BNC-1756,False,,say,negation,negation,-0.36363636363636404,1.12006493318265,5,3,"But even as he spoke he doubted if Excepcionales Chicas would, when the plain Excepcionales was a stand-by, his favourite being Albeans or Invincibles. She turned and faced him again and on a high note she said, ``We have a few Dominicoes.''",say,she,singular,third,present,54.0
0.272727272727273,,"-3, -3, 2, -2, -3, -2, -3, -3",no,BNC,contradiction,"A pity . For myself , a great pity . But no one can say Bishop Malduin has not received latitude .",Bishop Malduin has not received latitude,BNC-1761,True,test,say,negation,negation,0.272727272727273,0.786245393106896,9,4,"A pity. For myself, a great pity.",say,one,singular,third,present,14.0
-0.25,,"0, 1, 1, 0, 0, 0, -2, 1, 1",no,BNC,neutral,He said his name was Paul Berowne . I 'm afraid it did n't mean anything to me at the time . He did n't say he was an MP or a baronet nothing like that .,Paul was an MP or a baronet,BNC-1762,False,,say,negation,negation,-0.25,0.707106781186548,5,3,He said his name was Paul Berowne. I'm afraid it didn't mean anything to me at the time.,say,he,singular,third,past,25.0
-0.666666666666667,,"0, 3, 1, 1, -2, 3, 3, 3",no,BNC,entailment,"`` Oh , yes . It 's just that it would have been nice to have seen the signs , '' said Caspar , rolling the maps up and packing them in his saddle bag . He did not say that he hoped Floy and Snodgrass were all right because he did not think he had to say it .",Casper hoped Floy and Snodgrass were all right,BNC-1763,False,,say,negation,negation,-0.666666666666667,1.43548112513055,6,3,"``Oh, yes. It's just that it would have been nice to have seen the signs,'' said Caspar, rolling the maps up and packing them in his saddle bag.",say,he,singular,third,present,39.0
-1.45454545454545,,"2, 0, 2, -3, -2, 1, -3, -2, -1",yes,BNC,neutral,It ca n't really be alive . It 's not really about to bite me . Dorcas would n't have brought me in here if he knew there was a monster about to bite me .,there was a monster about to bite her,BNC-177,False,,know,conditional,conditional,-1.45454545454545,1.80906806746658,12,10,It can't really be alive. It's not really about to bite me.,knew,he,singular,third,past,26.0
0.36363636363636404,,"-3, 2, 0, 0, -1, 1, -2, 2",no,BNC,neutral,I was very surprised by all this . Holmes had told Stapleton that he would return to London but he had not said that I was going too .,she was going too,BNC-1771,False,,say,negation,negation,0.36363636363636404,0.924416277737175,18,14,I was very surprised by all this.,said,he,singular,third,past,22.0
0.0,,"0, 3, 2, 0, 2, 0, 3, 1, -2",no,BNC,neutral,"The curtain twitched and the Company Manager , Wallas Ward , resplendent in midnight blue dinner jacket , appeared through the centre . `` Ladies and gentlemen , I regret to have to inform you that , due to an accident to Mr. Banks , we will be unable to continue the performance . '' He did not say that the accident which had befallen Mr. Banks was death by shooting .",the accident which had befallen Mr. Banks was death by shooting,BNC-1776,False,,say,negation,negation,0.0,0.8164965809277259,12,3,"The curtain twitched and the Company Manager, Wallas Ward, resplendent in midnight blue dinner jacket, appeared through the centre. ``Ladies and gentlemen, I regret to have to inform you that, due to an accident to Mr. Banks, we will be unable to continue the performance.''",say,he,singular,third,present,58.0
2.54545454545455,,"2, 3, 3, 3, 3, 3, -1, -1, 3",no,BNC,entailment,"Lucie was teaching Gabriel the verses . From the Creation of the World to Doomsday itself , he spoke them over , and sometimes he would recite in French . He never said he was teaching or asked Gabriel what he had learned at the end .",Lucie was teaching,BNC-1780,False,,say,negation,negation,2.54545454545455,1.03572548135463,5,2,"Lucie was teaching Gabriel the verses. From the Creation of the World to Doomsday itself, he spoke them over, and sometimes he would recite in French.",said,he,singular,third,present,32.0
-0.625,,"3, 0, 2, 2, -3, 3, 1, 3, 3",no,BNC,entailment,Mr Blakey raised his head from his seed - boxes . With soil - caked fingers he drew a handkerchief from a pocket and blew his nose . He did not say that a week ago the boy had been standing under the monkey - puzzle in the middle of the night looking up at the windows of the house .,a week ago the boy had been standing under the monkey-puzzle in the middle of the night,BNC-1782,False,,say,negation,negation,-0.625,1.18773493916542,12,3,Mr Blakey raised his head from his seed-boxes. With soil-caked fingers he drew a handkerchief from a pocket and blew his nose.,say,he,singular,third,present,31.0
0.0,,"-1, -1, -1, -1, -2, 0, 1, -1",no,BNC,neutral,"`` Do you understand ? '' `` Yes , '' said Ruth after a gap . Rachaela did not say she would leave the child alone as much as possible and that she in turn would expect to be left alone .",Rachaela would leave the child alone as much as possible,BNC-1785,False,,say,negation,negation,0.0,0.8944271909999159,6,3,"``Do you understand?'' ``Yes,'' said Ruth after a gap.",say,Rachaela,singular,third,present,19.0
-0.444444444444444,,"-3, -2, -3, -3, -3, -3, -2, -2",no,BNC,contradiction,He has been told simply that I object to marriage with Artai . If he believes that I have exhibited any preference for his person above that of the others who have offered for my hand then he is a fool .,she has exhibited preference for his person above that of the others,BNC-18,True,test,believe,conditional,conditional,-0.444444444444444,2.06827894099848,6,2,He has been told simply that I object to marriage with Artai.,believes,he,singular,third,present,15.0
